"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact","xcoords","ycoords"
"62",NA,676,"20E TAYLOR CORRIDOR",2014,"6318-14225",NA,"LOW",0,"20E",5.992,63.3167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,909.4667,0.445742117,0,0.203328887,0.05393493,0.078176651,0.436640956,0.026677492,0.164530534,0.000173984,0.164704518,0.008583193,NA,0.00191382,0.025865569,5.8e-05,NA,0.000115989,NA,NA,"LOW",92.6710798049887,77.3622176509276
"63",NA,676,"20E TAYLOR CORRIDOR",2014,"6320-14225",NA,"LOW",0,"20E",5.986,63.35,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,808.8666,0.797150087,0,0.044594124,0.000232261,0.000232261,0.296074788,0.186505632,0.182789455,NA,0.182789455,0.113285333,0.005574265,0.076471954,0.090465683,NA,0.000174196,0.002903263,0.000696783,NA,"LOW",92.6752077453891,81.0726748718629
"64",NA,676,"20E TAYLOR CORRIDOR",2014,"6328-14225",NA,"LOW",0,"20E",5.958,63.4833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,767.8823,1,0,0.006533279,NA,NA,0.092865893,0.013766552,0.16922359,NA,0.16922359,0.040482996,0.000524996,0.564078633,0.109782418,NA,NA,0.002741644,NA,NA,"LOW",92.6917441440405,95.9258228320675
"65",NA,676,"20E TAYLOR CORRIDOR",2014,"6330-14225",NA,"LOW",0,"20E",5.951,63.5167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,737.9333,1,0,0.000934307,NA,NA,0.085021898,0.073051095,0.263766423,NA,0.263766423,0.065518248,0.006948905,0.392875912,0.107562044,NA,0.000934307,0.00070073,0.002686131,NA,"LOW",92.6958906096488,99.6475109971715
"66",1,676,"20E TAYLOR CORRIDOR",2014,"6332-14225",NA,"HIGH",1,"20E",5.944,63.55,-142.4583,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,759.0667,0.99024375,0,0.001637235,NA,5.85e-05,0.136709157,0.046310373,0.182142439,NA,0.182142439,0.105660157,0.00304058,0.375570109,0.137469302,NA,NA,0.011402175,NA,NA,"HIGH",92.7000258793363,103.358073981175
"67",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14225",NA,"LOW",0,"20E",5.888,63.8167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,683.7143,0.999998502,0,0.023254441,0.000177064,0.001770643,0.085640087,0.194534616,0.152393319,0.000295107,0.152688426,0.121584135,0.019181963,0.233901906,0.150150505,0.001475536,0.000118043,0.015522635,NA,NA,"LOW",92.7331890212988,133.076638421956
"68",NA,676,"20E TAYLOR CORRIDOR",2014,"6350-14225",NA,"LOW",0,"20E",5.882,63.85,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,720.7333,1,0,0.001122533,0.000118161,5.91e-05,0.024164008,0.095238095,0.229469455,NA,0.229469455,0.114557486,0.00248139,0.362223798,0.167021151,NA,NA,0.003544842,NA,NA,"LOW",92.7373351900243,136.787359015251
"69",NA,676,"20E TAYLOR CORRIDOR",2014,"6354-14225",NA,"LOW",0,"20E",5.868,63.9167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,803.4286,1,0,0.001836058,5.92e-05,NA,0.079424307,0.056147832,0.158907842,0.000177683,0.159085525,0.156834873,0.001717602,0.402688936,0.135512912,NA,NA,0.006692727,NA,NA,"LOW",92.745643594331,144.219995874307
"70",NA,676,"20E TAYLOR CORRIDOR",2014,"6356-14225",NA,"LOW",0,"20E",5.861,63.95,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,810.5333,1,0,0.005455408,NA,5.93e-05,0.167516603,0.094580171,0.135317837,NA,0.135317837,0.109997628,0.005040323,0.296370968,0.167575901,NA,NA,0.018085863,NA,NA,"LOW",92.7497933707141,147.930768725348
"71",NA,676,"20E TAYLOR CORRIDOR",2014,"6358-14225",NA,"LOW",0,"20E",5.854,63.9833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,917.0625,1,0,0,NA,NA,0.02618143,0.068985989,0.130372833,NA,0.130372833,0.292863928,0.001721681,0.323854191,0.141830919,NA,NA,0.014189029,NA,NA,"LOW",92.7539443456295,151.641558947083
"72",NA,676,"20E TAYLOR CORRIDOR",2014,"6400-14225",NA,"LOW",0,"20E",5.847,64.0167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,831.2,0.850757422,0,0.044571225,0.000297141,0.000772568,0.257859393,0.0436798,0.152552445,NA,0.152552445,0.103167528,0.000297141,0.201402508,0.182860878,NA,NA,0.012539371,NA,NA,"LOW",92.7581089884552,155.363510116339
"73",NA,676,"20E TAYLOR CORRIDOR",2014,"6402-14225",NA,"LOW",0,"20E",5.84,64.05,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,745.5,0.684140252,0,0.084211153,0.000357079,0.006665476,0.354698566,0.058322919,0.098256264,5.95e-05,0.098315764,0.021603285,0.000833185,0.181515206,0.166339344,5.95e-05,0.000833185,0.025947747,0.000297566,NA,"LOW",92.7622623597977,159.074335084703
"74",NA,676,"20E TAYLOR CORRIDOR",2014,"6408-14225",NA,"LOW",0,"20E",5.819,64.15,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,917.9333,0.179551769,0,0.01027111,NA,0.001134599,0.605696883,0.08802102,0.070763167,0.000656873,0.07142004,0.03684462,0.01349576,0.036964051,0.129941479,NA,NA,0.006210438,NA,NA,"LOW",92.7747421191171,170.218057670341
"75",NA,676,"20E TAYLOR CORRIDOR",2014,"6410-14225",NA,"LOW",0,"20E",5.812,64.1833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,779.25,0.111896861,0,0.076780482,NA,0.000119596,0.692758476,0.077019674,0.026191473,NA,0.026191473,0.008371704,0.025055313,0.005800395,0.082222089,NA,NA,0.005680799,NA,NA,"LOW",92.7789002627736,173.928951891638
"76",NA,676,"20E TAYLOR CORRIDOR",2014,"6412-14225",NA,"LOW",0,"20E",5.805,64.2167,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,959.2857,0.011290703,0,0.017360072,0.000299312,0.000718348,0.479018258,0.25219994,0.099850344,0.000179587,0.100029931,0.017360072,0.010416043,0.001017659,0.120203532,NA,NA,0.001376833,NA,NA,"LOW",92.7830720873606,177.651007278178
"77",NA,676,"20E TAYLOR CORRIDOR",2014,"6416-14225",NA,"LOW",0,"20E",5.791,64.2833,-142.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1148.125,0,0,0.03150126,NA,0.00150006,0.288971559,0.239349574,0.114904596,0.001560062,0.116464658,0.094683787,0.054962198,0.028621145,0.113284531,NA,NA,0.030661226,NA,NA,"LOW",92.7913943194196,185.072882065865
"78",NA,676,"20E TAYLOR CORRIDOR",2014,"6406-14220",NA,"HIGH",0,"20E",5.826,64.1167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,762.2,0.466602264,0,0.067986641,0.001968034,0.003339695,0.412631202,0.158635496,0.118916985,5.96e-05,0.118976585,0.079437023,0.001073473,0.046755725,0.106870229,0.000834924,0.000417462,0.001073473,NA,NA,"HIGH",96.8281336682472,166.505289738593
"79",NA,676,"20E TAYLOR CORRIDOR",2014,"6404-14220",NA,"LOW",0,"20E",5.833,64.0833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,688.1334,0.813915458,0,0.061714422,NA,0.003216775,0.235003276,0.064275928,0.133913147,NA,0.133913147,0.024364091,0.002382796,0.309227378,0.153035087,0.00011914,0.001846667,0.010603443,0.00029785,NA,"LOW",96.8288331797618,162.783284656989
"80",NA,676,"20E TAYLOR CORRIDOR",2014,"6402-14220",NA,"LOW",0,"20E",5.84,64.05,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,891.375,0.868290888,0,0.023205998,NA,0.004760205,0.327085565,0.039390694,0.070986552,0.00047602,0.071462572,0.074378198,0.010591455,0.265678924,0.121325717,NA,NA,0.062120671,NA,NA,"LOW",96.8295303964395,159.072440639843
"81",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14220",NA,"HIGH",0,"20E",5.888,63.8167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,642.6667,0.195246227,0.441404172,0.175575221,5.9e-05,0.003480826,0.511386431,0.074218289,0.064247788,5.9e-05,0.064306788,0.02359882,0.005427729,0.030324484,0.108259587,0.000294985,0.000235988,0.002831858,NA,NA,"HIGH",96.8344094663979,133.074731963959
"82",NA,676,"20E TAYLOR CORRIDOR",2014,"6340-14220",NA,"LOW",0,"20E",5.916,63.6833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,816,0.154676908,0,0.151230399,NA,NA,0.662242321,0.040817525,0.018323839,5.87e-05,0.018382539,0.001468256,0.008398426,0.008985729,0.108416045,NA,NA,5.87e-05,NA,NA,"LOW",96.8371948467914,118.209731124164
"83",NA,676,"20E TAYLOR CORRIDOR",2014,"6338-14220",NA,"LOW",0,"20E",5.924,63.65,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,788.1875,0.92358749,0,0.008504399,NA,NA,0.236129032,0.072082111,0.132140762,NA,0.132140762,0.090615836,0.006744868,0.330087977,0.118064516,NA,NA,0.005630499,NA,NA,"LOW",96.8378896403062,114.499096260929
"84",NA,676,"20E TAYLOR CORRIDOR",2014,"6334-14220",NA,"LOW",0,"20E",5.937,63.5833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,881.8,1,0,0.000292603,NA,NA,0.053019663,0.036575375,0.123771067,NA,0.123771067,0.193293539,0.001111891,0.473373127,0.099719101,NA,NA,0.018843633,NA,NA,"LOW",96.8392807022483,107.066736171954
"85",NA,676,"20E TAYLOR CORRIDOR",2014,"6332-14220",NA,"LOW",0,"20E",5.944,63.55,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,863.375,1,0,0.011982698,NA,NA,0.109188684,0.044248305,0.079728782,NA,0.079728782,0.158756137,0.002104279,0.471942951,0.102992752,NA,NA,0.019055413,NA,NA,"LOW",96.8399748846535,103.356153945605
"86",NA,676,"20E TAYLOR CORRIDOR",2014,"6330-14220",NA,"LOW",0,"20E",5.951,63.5167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,783.8666,1,0,0.016992701,NA,NA,0.255065693,0.029839416,0.158773723,NA,0.158773723,0.103416058,0.000759124,0.333547445,0.097927007,NA,NA,0.003678832,NA,NA,"LOW",96.8406688630879,99.6455892780125
"87",NA,676,"20E TAYLOR CORRIDOR",2014,"6328-14220",NA,"LOW",0,"20E",5.958,63.4833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,727.5333,1,0,0.011197947,NA,NA,0.332555698,0.068120845,0.185815934,NA,0.185815934,0.038259652,0.017205179,0.234165403,0.112387729,NA,5.83e-05,0.000116645,0.000116645,NA,"LOW",96.8413647204143,95.9238994268803
"88",NA,676,"20E TAYLOR CORRIDOR",2014,"6326-14220",NA,"LOW",0,"20E",5.965,63.45,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,746.4375,1,0,0.06430194,NA,NA,0.339390762,0.125866387,0.11427573,NA,0.11427573,0.01188188,0.031393791,0.214339798,0.095288019,NA,0.001048401,0.000291223,0.001922069,NA,"LOW",96.8420582895867,92.2133699754793
"89",NA,676,"20E TAYLOR CORRIDOR",2014,"6318-14220",NA,"LOW",0,"20E",5.992,63.3167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,751.0667,0.944678734,0,0.191627529,0.004290601,0.009856787,0.440134516,0.043601786,0.107380994,NA,0.107380994,0.030324114,0.006030034,0.078332464,0.088305213,NA,NA,0.000115962,NA,NA,"LOW",96.8448325971686,77.3602858749945
"90",NA,676,"20E TAYLOR CORRIDOR",2014,"6316-14220",NA,"LOW",0,"20E",5.999,63.2833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,752.0625,0.962923418,0,0.156096148,0.001911381,0.008398494,0.324876919,0.052070663,0.133565016,NA,0.133565016,0.032956849,0.004923255,0.186272806,0.096669563,NA,NA,0.002258905,NA,NA,"LOW",96.8455272193836,73.6387022119695
"91",NA,676,"20E TAYLOR CORRIDOR",2014,"6412-14215",NA,"LOW",0,"20E",5.805,64.2167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1128.4375,0,0,0.071236157,NA,0.001316971,0.367375037,0.175396588,0.092547142,0.003232565,0.095779707,0.044836875,0.046093984,0.010894942,0.173720443,NA,NA,0.013349297,NA,NA,"LOW",100.869003390826,177.652528443749
"92",NA,676,"20E TAYLOR CORRIDOR",2014,"6408-14215",NA,"LOW",0,"20E",5.819,64.15,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,784.8,0.179904033,0,0.173494983,5.97e-05,0.010033445,0.602365026,0.049092212,0.051660296,NA,0.051660296,0.014512661,0.008958433,0.020007167,0.06933827,NA,NA,0.000477783,NA,NA,"LOW",100.880129219892,170.219581637523
"93",0,676,"20E TAYLOR CORRIDOR",2014,"6404-14215",NA,"LOW",1,"20E",5.833,64.0833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,843.9333,0.911746918,0,0.009532888,NA,0.001310772,0.274189704,0.010247855,0.091396568,NA,0.091396568,0.063274547,0.000655386,0.326680172,0.201978074,NA,NA,0.020734032,NA,NA,"LOW",100.891248671873,162.786704137364
"94",NA,676,"20E TAYLOR CORRIDOR",2014,"6356-14215",NA,"LOW",0,"20E",5.861,63.95,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,722,0.991173884,0,0.001067299,NA,NA,0.042276905,0.175511414,0.272813519,NA,0.272813519,0.140171954,0.031307441,0.179306256,0.155884969,NA,NA,0.001660243,NA,NA,"LOW",100.913451737175,147.932301043421
"95",NA,676,"20E TAYLOR CORRIDOR",2014,"6354-14215",NA,"LOW",0,"20E",5.868,63.9167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,633.5625,1,0,0.000532986,NA,NA,0.023806704,0.127679735,0.258971929,NA,0.258971929,0.152907734,0.003908563,0.26714438,0.157586166,NA,5.92e-05,0.00722492,0.000177662,NA,"LOW",100.918994339685,144.221529575539
"96",NA,676,"20E TAYLOR CORRIDOR",2014,"6352-14215",NA,"LOW",0,"20E",5.875,63.8833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,647.6429,0.992357317,0,0.02922731,5.92e-05,0.003668205,0.123003195,0.106792096,0.186131819,0.000236658,0.186368477,0.079517217,0.007454739,0.245828896,0.200153828,0.000295823,0.000118329,0.01751272,NA,NA,"LOW",100.924551976734,140.499632112386
"97",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14215",NA,"HIGH",0,"20E",5.888,63.8167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,755.4375,0.66644953,0.05503574,0.162141424,0.000767324,0.013339629,0.355920198,0.038897415,0.136347539,NA,0.136347539,0.023550938,0.001239523,0.162200449,0.102113092,NA,NA,0.00348247,NA,NA,"HIGH",100.935629151166,133.078176264318
"98",NA,676,"20E TAYLOR CORRIDOR",2014,"6346-14215",NA,"HIGH",0,"20E",5.895,63.7833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,859.3571,0.504751295,0.017282861,0.080803913,0.001414511,0.00371309,0.361878941,0.099546178,0.098544233,0.000176814,0.098721047,0.080391348,0.008251311,0.188129899,0.062651028,NA,NA,0.014498733,NA,NA,"HIGH",100.941181949558,129.356331256393
"99",NA,676,"20E TAYLOR CORRIDOR",2014,"6344-14215",NA,"HIGH",0,"20E",5.902,63.75,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,926.75,0.008926265,0,0.076026147,0.001001119,0.006418939,0.545079795,0.11448089,0.121194276,0.000647783,0.121842059,0.014957894,0.025793534,0.017725693,0.051822625,0.000117779,NA,0.024733526,NA,NA,"HIGH",100.946716510177,125.645646969498
"100",NA,676,"20E TAYLOR CORRIDOR",2014,"6342-14215",NA,"LOW",0,"20E",5.909,63.7167,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,936.5333,0.322455734,0,0.036516524,NA,0.000470422,0.448606374,0.102199224,0.068093614,0.000646831,0.068740445,0.083970363,0.020228155,0.146066094,0.079854169,NA,NA,0.01334823,NA,NA,"LOW",100.952249458706,121.93498014437
"101",NA,676,"20E TAYLOR CORRIDOR",2014,"6340-14215",NA,"LOW",0,"20E",5.916,63.6833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,950.8,0,0,0.07713094,0.000117488,0.00187981,0.679962404,0.039945955,0.111085003,0.000117488,0.111202491,0.03871233,0.011807554,0.001644833,0.036656289,NA,NA,0.000939905,NA,NA,"LOW",100.957797401451,118.213187731639
"102",NA,676,"20E TAYLOR CORRIDOR",2014,"6334-14215",NA,"LOW",0,"20E",5.937,63.5833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,860,0.999744856,0,0.001053556,NA,NA,0.067076383,0.057126134,0.123148961,NA,0.123148961,0.187415862,0.007023705,0.447000293,0.09768803,NA,NA,0.012467076,NA,NA,"LOW",100.974398281582,107.070201955868
"103",NA,676,"20E TAYLOR CORRIDOR",2014,"6332-14215",NA,"LOW",0,"20E",5.944,63.55,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,822.5,1,0,0.02046305,NA,5.85e-05,0.200771749,0.080507484,0.153005145,NA,0.153005145,0.125643124,0.008126754,0.246842844,0.164055192,NA,0.000175398,0.000350795,NA,NA,"LOW",100.979923131776,103.359622775876
"104",5,676,"20E TAYLOR CORRIDOR",2014,"6330-14215",NA,"LOW",1,"20E",5.951,63.5167,-142.2917,0,0,0,0,1,4,0,0,0,0,5,5,4,1,0,NA,NA,NA,767.0667,1,0,0.001284822,NA,NA,0.06786194,0.084798225,0.301115459,NA,0.301115459,0.085323833,0.009168954,0.28452958,0.165741984,NA,NA,0.000175203,NA,NA,"LOW",100.985446358618,99.649061149939
"105",NA,676,"20E TAYLOR CORRIDOR",2014,"6328-14215",NA,"LOW",0,"20E",5.958,63.4833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,723.6,0.996723641,0,0.009158257,5.83e-05,0.000116666,0.095899201,0.182640145,0.392930059,5.83e-05,0.392988359,0.016858193,0.047599603,0.095432538,0.139415505,NA,0.004316631,0.003149974,0.012366564,NA,"LOW",100.990984539169,95.9273743448704
"106",NA,676,"20E TAYLOR CORRIDOR",2014,"6326-14215",NA,"LOW",0,"20E",5.965,63.45,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,822.647,0.594710225,0,0.27993009,NA,0.000582581,0.616370521,0.000757355,0.010544713,NA,0.010544713,0.00029129,NA,0.054238276,0.037285173,NA,NA,NA,NA,NA,"LOW",100.996504508794,92.2168479256965
"107",NA,676,"20E TAYLOR CORRIDOR",2014,"6320-14215",NA,"LOW",0,"20E",5.986,63.35,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,888.9375,0.998509941,0,0.060906927,0.002554723,0.015154154,0.277884225,0.11403356,0.219473959,5.81e-05,0.219532059,0.076351391,0.001683795,0.102421181,0.128723219,NA,NA,0.000754805,NA,NA,"LOW",101.013071195655,81.0742317915009
"108",1,676,"20E TAYLOR CORRIDOR",2014,"6318-14215",NA,"LOW",1,"20E",5.992,63.3167,-142.2917,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,NA,NA,NA,747.9333,0.93795254,0,0.204628502,0.001334029,0.005220115,0.361521953,0.098312163,0.13456296,NA,0.13456296,0.027840612,0.018328403,0.018792413,0.122556696,NA,0.002204048,0.000406009,0.004292094,NA,"LOW",101.018584633234,77.363775915985
"109",NA,676,"20E TAYLOR CORRIDOR",2014,"6316-14215",NA,"LOW",0,"20E",5.999,63.2833,-142.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,721.1334,0.46495902,0,0.111844773,NA,0.000173762,0.367506516,0.035968723,0.13397046,NA,0.13397046,0.024558355,0.005676224,0.193628729,0.125571966,NA,0.000521286,0.000231683,0.000347524,NA,"LOW",101.024112983838,73.6421952705924
"110",3,676,"20E TAYLOR CORRIDOR",2014,"6414-14210",NA,"LOW",1,"20E",5.8,64.25,-142.2083,1,0,1,1,0,0,0,0,0,0,3,3,0,3,0,NA,NA,NA,1287.6,0,0,0.004433793,NA,0.005811863,0.159556621,0.081665668,0.122408628,0.00107849,0.123487118,0.099101258,0.053744757,0.198202516,0.027801078,NA,NA,0.246195327,NA,NA,"LOW",104.906394544258,181.372161099736
"111",NA,676,"20E TAYLOR CORRIDOR",2014,"6412-14210",NA,"LOW",0,"20E",5.805,64.2167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1155.5333,0,0,0.055555556,NA,0.001137452,0.261673851,0.254430077,0.141762452,0.00131705,0.143079502,0.082555077,0.055854885,0.028436303,0.0963841,NA,NA,0.020893199,NA,NA,"LOW",104.916816074693,177.661241751968
"112",NA,676,"20E TAYLOR CORRIDOR",2014,"6410-14210",NA,"LOW",0,"20E",5.812,64.1833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,959.9333,0,0,0.018415546,NA,0.001913303,0.645022422,0.144215247,0.014529148,0.000119581,0.014648729,0.000179372,0.019252616,0.000956652,0.155396114,NA,NA,NA,NA,NA,"LOW",104.927265913775,173.939195811221
"113",NA,676,"20E TAYLOR CORRIDOR",2014,"6408-14210",NA,"LOW",0,"20E",5.819,64.15,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,853.7333,0,0,0.179804132,0.000238863,0.009614236,0.599725308,0.071420041,0.037382061,NA,0.037382061,0.000955452,0.010509973,0.000537442,0.089812493,NA,NA,NA,NA,NA,"LOW",104.937681484073,170.228310993531
"114",NA,676,"20E TAYLOR CORRIDOR",2014,"6404-14210",NA,"LOW",0,"20E",5.833,64.0833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,857.3333,1,0,0.003634197,NA,NA,0.136312183,0.036997319,0.155555556,NA,0.155555556,0.090974084,0.002085195,0.344891272,0.214000596,NA,NA,0.015549598,NA,NA,"LOW",104.958534933983,162.79544949369
"115",2,676,"20E TAYLOR CORRIDOR",2014,"6356-14210",NA,"LOW",1,"20E",5.861,63.95,-142.2083,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,645.9286,1,0,0.000118589,NA,NA,0.123450934,0.081944856,0.283012155,NA,0.283012155,0.11692855,0.009072043,0.229706493,0.155469908,NA,NA,0.000296472,NA,NA,"LOW",105.000174622286,147.941078233822
"116",NA,676,"20E TAYLOR CORRIDOR",2014,"6354-14210",NA,"LOW",0,"20E",5.868,63.9167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,606.25,1,0,0.003198294,NA,NA,0.233949301,0.097074153,0.296967543,NA,0.296967543,0.09257285,0.003672116,0.105662165,0.166370528,NA,NA,0.000533049,NA,NA,"LOW",105.010569234004,144.230314688757
"117",NA,676,"20E TAYLOR CORRIDOR",2014,"6352-14210",NA,"LOW",0,"20E",5.875,63.8833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,614.3333,1,0,0.007453857,NA,0.000118315,0.078797918,0.120444865,0.434571699,NA,0.434571699,0.044131566,0.008282063,0.05880265,0.245444865,5.92e-05,0.000177473,0.00171557,NA,NA,"LOW",105.020992041571,140.508425160252
"118",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14210",NA,"LOW",0,"20E",5.888,63.8167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,800.875,0.883100136,0.101925301,0.008204462,0.000295125,0.005312242,0.152225239,0.176956676,0.282906386,NA,0.282906386,0.116928344,0.005253217,0.139593909,0.109727305,NA,NA,0.002597096,NA,NA,"LOW",105.041766204586,133.086985098167
"119",NA,676,"20E TAYLOR CORRIDOR",2014,"6346-14210",NA,"LOW",0,"20E",5.895,63.7833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,809,0.050632749,0.446057979,0.100618921,0.001709402,0.007014441,0.579664014,0.086707928,0.057471264,0.000471559,0.057942823,0.012260536,0.005246095,0.01556145,0.130857648,0.000176835,NA,0.002239906,NA,NA,"LOW",105.052179937822,129.365147988962
"120",NA,676,"20E TAYLOR CORRIDOR",2014,"6344-14210",NA,"LOW",0,"20E",5.902,63.75,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,960.5333,0,0,0.145657933,0.000942008,0.005416544,0.528584045,0.049573153,0.10403297,0.000824257,0.104857227,0.070944951,0.040447454,0.006299676,0.037327053,NA,NA,0.009949956,NA,NA,"LOW",105.062559467922,125.65447156517
"121",NA,676,"20E TAYLOR CORRIDOR",2014,"6332-14210",NA,"LOW",0,"20E",5.944,63.55,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,891.2,0.593138427,0,0.161716558,0.000467727,0.005086529,0.238540692,0.055776427,0.175923761,NA,0.175923761,0.096293265,0.002747895,0.195802152,0.066651076,NA,NA,0.00099392,NA,NA,"LOW",105.124835257464,103.368494345387
"122",NA,676,"20E TAYLOR CORRIDOR",2014,"6330-14210",NA,"LOW",0,"20E",5.951,63.5167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,732.2,0.550138229,0,0.035451466,NA,NA,0.352470506,0.139177666,0.140988202,0.000175213,0.141163415,0.048417241,0.026982829,0.115991123,0.138418409,NA,0.000876066,0.000175213,0.000876066,NA,"LOW",105.135193532401,99.6579404985383
