"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact"
"539",20,168,"20E TOK WEST",2006,"6408-14235",NA,"HIGH",1,"20E",5.819,64.15,-142.625,0,1,1,3,2,7,3,0,0,0,20,17,10,7,3,NA,NA,NA,1213.6666,0,0,0.033144222,NA,0.004598388,0.31227232,0.05088086,0.127261869,0.001433264,0.128695133,0.027112571,0.021618394,0.12015527,0.102179755,NA,NA,0.199343087,NA,NA,"HIGH"
"540",11,168,"20E TOK WEST",2006,"6408-14240",NA,"HIGH",1,"20E",5.819,64.15,-142.7083,0,0,1,1,1,4,2,0,0,0,11,9,6,3,2,NA,NA,NA,1221.6666,0,0,0.013322182,NA,0.003823406,0.196427505,0.119242488,0.18119362,0.003823406,0.185017026,0.059203059,0.12187108,0.120676265,0.103291714,NA,NA,0.077125276,NA,NA,"HIGH"
"541",NA,168,"20E TOK WEST",2006,"6408-14245",NA,"HIGH",0,"20E",5.819,64.15,-142.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1023.6429,0.036462078,0,0.074350552,NA,0.001672141,0.536339206,0.186682592,0.049447596,0.000179158,0.049626754,0.024902956,0.026993132,0.006270529,0.090653927,NA,5.97e-05,0.002448492,NA,NA,"HIGH"
"542",NA,168,"20E TOK WEST",2006,"6408-14250",NA,"HIGH",0,"20E",5.819,64.15,-142.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,979.6,0.71094051,0,0.014569774,NA,0.00053741,0.400131367,0.185346629,0.051830179,0.000179137,0.052009316,0.158774706,0.02101869,0.038394936,0.124858184,NA,NA,0.00435899,NA,NA,"HIGH"
"543",NA,168,"20E TOK WEST",2006,"6408-14255",NA,"HIGH",0,"20E",5.819,64.15,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,936.4,0.343800215,0,0.008240282,NA,NA,0.322804084,0.202902012,0.037738102,5.97e-05,0.037797802,0.09171792,0.054815788,0.093330149,0.18755598,NA,NA,0.000835971,NA,NA,"HIGH"
"544",NA,168,"20E TOK WEST",2006,"6408-14300",NA,"HIGH",0,"20E",5.819,64.15,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1147.1538,0.044336971,0,0.049862654,NA,5.97e-05,0.209482862,0.184820256,0.234682909,0.001791473,0.236474382,0.070404873,0.117938612,0.029201003,0.088916756,NA,NA,0.012838887,NA,NA,"HIGH"
"545",NA,168,"20E TOK WEST",2006,"6408-14310",NA,"HIGH",0,"20E",5.819,64.15,-143.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1155.2,0,0,0.003762092,NA,0.00041801,0.268482026,0.260241252,0.129284605,0.000836021,0.130120626,0.102890242,0.089394482,0.010808551,0.120566105,NA,NA,0.013316613,NA,NA,"HIGH"
"546",0,168,"20E TOK WEST",2006,"6408-14315",NA,"HIGH",1,"20E",5.819,64.15,-143.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1064.8462,0,0,0.000477783,NA,NA,0.381151457,0.264751553,0.01779742,5.97e-05,0.01785712,0.036192069,0.090002389,0.001552795,0.206999522,NA,NA,0.001015289,NA,NA,"HIGH"
"547",7,168,"20E TOK WEST",2006,"6410-14245",NA,"HIGH",1,"20E",5.812,64.1833,-142.7917,0,0,0,0,0,5,1,0,0,0,7,6,6,0,1,NA,NA,NA,1096.4667,0,0,0.035037369,NA,0.00161435,0.380926756,0.167055306,0.085082212,0.003049327,0.088131539,0.095127055,0.089745889,0.027982063,0.09064275,NA,NA,0.023736921,NA,NA,"HIGH"
"548",7,168,"20E TOK WEST",2006,"6410-14250",NA,"HIGH",1,"20E",5.812,64.1833,-142.875,0,0,0,1,0,2,2,0,0,0,7,5,4,1,2,NA,NA,NA,994.9333,0.276514101,0,0.027319464,NA,NA,0.598158776,0.067730751,0.026362984,0.00041846,0.026781444,0.034433286,0.009744142,0.045612147,0.18956241,NA,NA,0.00065758,NA,NA,"HIGH"
"549",9,168,"20E TOK WEST",2006,"6410-14255",NA,"HIGH",1,"20E",5.812,64.1833,-142.9583,0,0,0,1,2,4,1,0,0,0,9,8,5,3,1,NA,NA,NA,1206.375,0.202959776,0,0.013274336,NA,0.000179383,0.13381966,0.239476202,0.156242526,0.000239177,0.156481703,0.162461134,0.058000478,0.110260703,0.103503946,NA,NA,0.022542454,NA,NA,"HIGH"
"550",NA,168,"20E TOK WEST",2006,"6410-14300",NA,"HIGH",0,"20E",5.812,64.1833,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1320.9333,0,0,0.000896861,NA,0.000179372,0.030014948,0.198026906,0.226666667,0.000418535,0.227085202,0.314798206,0.135665172,0.063198804,0.014768311,NA,NA,0.015366218,NA,NA,"HIGH"
"551",4,168,"20E TOK WEST",2006,"6410-14310",NA,"HIGH",1,"20E",5.812,64.1833,-143.2083,0,0,0,0,0,0,2,0,0,0,4,2,2,0,2,NA,NA,NA,1010.75,0,0,0.010879962,NA,NA,0.590088474,0.094930655,0.015901483,0.0005978,0.016499283,0.006276901,0.025047824,0.007173601,0.24725012,NA,NA,0.00185318,NA,NA,"HIGH"
"552",0,168,"20E TOK WEST",2006,"6410-14335",NA,"HIGH",1,"20E",5.812,64.1833,-143.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1059.4667,0,0,0,NA,NA,0.164783934,0.33697926,0.022592792,NA,0.022592792,0.010818242,0.285278824,0.001912617,0.177634331,NA,NA,NA,NA,NA,"HIGH"
"553",15,168,"20E TOK WEST",2006,"6412-14305",NA,"HIGH",1,"20E",5.805,64.2167,-143.125,0,3,0,1,1,8,1,0,0,0,15,14,9,5,1,NA,NA,NA,1143.0667,0,0,0.057873003,NA,0.000957568,0.236998025,0.194805195,0.070860016,0.00209468,0.072954696,0.158896403,0.050990484,0.08648034,0.093961338,NA,NA,0.046082949,NA,NA,"HIGH"
"554",8,168,"20E TOK WEST",2006,"6412-14340",NA,"HIGH",1,"20E",5.805,64.2167,-143.7083,0,0,0,2,2,2,1,0,0,0,8,7,3,4,1,NA,NA,NA,1293.4,0,0,0,NA,NA,0.000239464,0.172473659,0.209949713,0.002933429,0.212883142,0.294420498,0.160380747,0.122605364,0.01897749,NA,NA,0.018019636,NA,NA,"HIGH"
"555",NA,168,"20E TOK WEST",2006,"6414-14255",NA,"HIGH",0,"20E",5.8,64.25,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1055.3334,0,0,0.044278011,NA,0.000119832,0.458777711,0.104913122,0.058418214,0.001258238,0.059676452,0.007130018,0.028520072,0.059796285,0.202576393,NA,NA,0.034212103,NA,NA,"HIGH"
"556",18,168,"20E TOK WEST",2006,"6414-14300",NA,"HIGH",1,"20E",5.8,64.25,-143.0417,1,2,0,0,4,9,1,0,0,0,18,17,10,7,1,NA,NA,NA,1119.1333,0,0,0.01995685,5.99e-05,0.00377562,0.284969435,0.172300132,0.171281314,0.000958888,0.172240202,0.032901834,0.024631428,0.094630229,0.115545967,NA,NA,0.078988373,NA,NA,"HIGH"
"557",4,168,"20E TOK WEST",2006,"6414-14335",NA,"HIGH",1,"20E",5.8,64.25,-143.625,0,0,0,1,0,1,1,0,0,0,4,3,2,1,1,NA,NA,NA,1262,0,0,0.008632059,NA,0.005335092,0.063961156,0.151720417,0.088598489,0.000179835,0.088778324,0.267354034,0.090157056,0.17066299,0.073432442,NA,NA,0.079966431,NA,NA,"HIGH"
"558",NA,168,"20E TOK WEST",2006,"6416-14320",NA,"HIGH",0,"20E",5.791,64.2833,-143.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1112.3572,0,0,0.018539629,NA,NA,0.345713086,0.285594288,0.043619128,0.000539989,0.044159117,0.093118138,0.059338813,0.015539689,0.123417532,6e-05,NA,0.01451971,NA,NA,"HIGH"
"559",7,168,"20E TOK WEST",2006,"6416-14325",NA,"HIGH",1,"20E",5.791,64.2833,-143.4583,0,0,1,1,1,2,1,0,0,0,7,6,3,3,1,NA,NA,NA,1162.5294,0,0,0.025919482,NA,0.000659987,0.172076558,0.270894582,0.103557929,0.000599988,0.104157917,0.111957761,0.10349793,0.042239155,0.147657047,NA,NA,0.020939581,NA,NA,"HIGH"
"560",NA,168,"20E TOK WEST",2006,"6416-14330",NA,"HIGH",0,"20E",5.791,64.2833,-143.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1205.1428,0,0,0.000540086,NA,0.001200192,0.045667307,0.195271243,0.182969275,0.000360058,0.183329333,0.238298128,0.170067211,0.096795487,0.031265002,NA,NA,0.037566011,NA,NA,"HIGH"
"561",NA,168,"20E TOK WEST",2006,"6428-14330",NA,"HIGH",0,"20E",5.749,64.4833,-143.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1065.8667,0,0,0.038498731,NA,6.04e-05,0.414118216,0.155687175,0.029251783,0.000725251,0.029977034,0.056569564,0.067810951,0.020427898,0.204158105,NA,NA,0.012691889,NA,NA,"HIGH"
